"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.783249790E1,-9.899999619E0,-8.530000305E1,-1.789999962E1
2.784196121E1,-9.899999619E0,-8.540000153E1,-1.800000000E1
2.785197683E1,-9.899999619E0,-8.540000153E1,-1.789999962E1
2.786201583E1,-1.000000000E1,-8.540000153E1,-1.800000000E1
2.787193740E1,-1.000000000E1,-8.540000153E1,-1.810000038E1
2.788200506E1,-1.000000000E1,-8.540000153E1,-1.810000038E1
2.789239425E1,-1.000000000E1,-8.540000153E1,-1.820000076E1
2.790190206E1,-1.010000038E1,-8.540000153E1,-1.820000076E1
2.791187371E1,-1.000000000E1,-8.540000153E1,-1.820000076E1
2.792193521E1,-1.010000038E1,-8.540000153E1,-1.820000076E1
2.793186456E1,-1.000000000E1,-8.550000000E1,-1.820000076E1
2.794191144E1,-1.010000038E1,-8.550000000E1,-1.829999924E1
2.795202944E1,-1.010000038E1,-8.550000000E1,-1.839999962E1
2.796188560E1,-1.010000038E1,-8.550000000E1,-1.839999962E1
2.797186352E1,-1.010000038E1,-8.540000153E1,-1.839999962E1
2.798216990E1,-1.010000038E1,-8.540000153E1,-1.839999962E1
2.799189798E1,-1.010000038E1,-8.540000153E1,-1.850000000E1
2.800249825E1,-1.010000038E1,-8.540000153E1,-1.839999962E1
2.801267375E1,-1.010000038E1,-8.530000305E1,-1.850000000E1
2.802205290E1,-1.010000038E1,-8.540000153E1,-1.850000000E1
2.803232421E1,-1.010000038E1,-8.540000153E1,-1.850000000E1
2.804197171E1,-1.000000000E1,-8.540000153E1,-1.839999962E1
2.805192879E1,-1.010000038E1,-8.540000153E1,-1.850000000E1
2.806199237E1,-1.000000000E1,-8.540000153E1,-1.839999962E1
2.806199237E1,7.999992371E-1,-7.000000000E1,-2.460000038E1
2.807770044E1,7.000007629E-1,-7.019999695E1,-2.480000114E1
2.808770517E1,6.000003815E-1,-7.030000305E1,-2.489999962E1
2.809766287E1,6.000003815E-1,-7.030000305E1,-2.480000114E1
2.810775302E1,6.000003815E-1,-7.030000305E1,-2.489999962E1
2.811765360E1,3.999996185E-1,-7.040000153E1,-2.489999962E1
2.812762979E1,3.999996185E-1,-7.040000153E1,-2.510000038E1
2.813769860E1,2.999992371E-1,-7.050000000E1,-2.510000038E1
2.814766064E1,2.000007629E-1,-7.069999695E1,-2.510000038E1
2.815762679E1,1.000003815E-1,-7.080000305E1,-2.510000038E1
2.816763648E1,0.000000000E0,-7.100000000E1,-2.520000267E1
2.817761464E1,0.000000000E0,-7.100000000E1,-2.520000267E1
2.818758706E1,-1.000003815E-1,-7.109999847E1,-2.530000114E1
2.819863417E1,-2.000007629E-1,-7.119999695E1,-2.550000191E1
2.820759244E1,-2.999992371E-1,-7.130000305E1,-2.539999962E1
2.821759644E1,-3.999996185E-1,-7.150000000E1,-2.550000191E1
2.822762725E1,-3.999996185E-1,-7.150000000E1,-2.550000191E1
2.823757725E1,-5.000000000E-1,-7.150000000E1,-2.550000191E1
2.824761175E1,-3.999996185E-1,-7.150000000E1,-2.550000191E1
2.825757960E1,-3.999996185E-1,-7.159999847E1,-2.550000191E1
2.826761994E1,-5.000000000E-1,-7.159999847E1,-2.550000191E1
2.827761714E1,-5.000000000E-1,-7.159999847E1,-2.550000191E1
2.828761660E1,-5.000000000E-1,-7.159999847E1,-2.550000191E1
2.829759021E1,-5.000000000E-1,-7.169999695E1,-2.560000038E1
2.830758079E1,-6.000003815E-1,-7.169999695E1,-2.560000038E1
2.831758583E1,-6.000003815E-1,-7.169999695E1,-2.560000038E1
2.832765764E1,-6.000003815E-1,-7.180000305E1,-2.560000038E1
2.833760537E1,-6.000003815E-1,-7.180000305E1,-2.570000267E1
2.834766317E1,-6.000003815E-1,-7.180000305E1,-2.570000267E1
2.835758552E1,-7.000007629E-1,-7.190000153E1,-2.570000267E1
2.836761740E1,-7.999992371E-1,-7.200000000E1,-2.580000114E1
2.837760602E1,-8.999996185E-1,-7.209999847E1,-2.580000114E1
2.838764444E1,-1.000000000E0,-7.209999847E1,-2.580000114E1
2.839759160E1,-1.000000000E0,-7.219999695E1,-2.589999962E1
2.840765040E1,-1.000000000E0,-7.219999695E1,-2.580000114E1
2.841767575E1,-1.000000000E0,-7.230000305E1,-2.589999962E1
2.842766998E1,-1.000000000E0,-7.230000305E1,-2.580000114E1
2.843758483E1,-1.100000381E0,-7.240000153E1,-2.589999962E1
2.844867390E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.845758602E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.846983225E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.848760002E1,-1.100000381E0,-7.250000000E1,-2.589999962E1
2.849763829E1,-1.000000000E0,-7.240000153E1,-2.570000267E1
2.850760317E1,-1.000000000E0,-7.240000153E1,-2.570000267E1
2.851760660E1,-1.000000000E0,-7.230000305E1,-2.570000267E1
2.852762925E1,-1.000000000E0,-7.240000153E1,-2.570000267E1
2.853761371E1,-1.000000000E0,-7.240000153E1,-2.570000267E1
2.854759990E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.855761075E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.856762160E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.857759994E1,-1.100000381E0,-7.250000000E1,-2.580000114E1
2.858759967E1,-1.100000381E0,-7.250000000E1,-2.589999962E1
2.859758164E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.860763167E1,-1.000000000E0,-7.240000153E1,-2.580000114E1
2.861763529E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.862763890E1,-1.100000381E0,-7.240000153E1,-2.570000267E1
2.863761098E1,-1.100000381E0,-7.240000153E1,-2.570000267E1
2.864758771E1,-1.100000381E0,-7.230000305E1,-2.570000267E1
2.865760994E1,-1.100000381E0,-7.240000153E1,-2.570000267E1
2.866762394E1,-1.000000000E0,-7.230000305E1,-2.570000267E1
2.867758575E1,-1.100000381E0,-7.230000305E1,-2.570000267E1
2.868760406E1,-1.000000000E0,-7.230000305E1,-2.560000038E1
2.869762640E1,-1.000000000E0,-7.230000305E1,-2.560000038E1
2.870764875E1,-1.000000000E0,-7.230000305E1,-2.560000038E1
2.871760717E1,-1.100000381E0,-7.240000153E1,-2.560000038E1
2.872764179E1,-1.100000381E0,-7.240000153E1,-2.570000267E1
2.873758525E1,-1.100000381E0,-7.240000153E1,-2.570000267E1
2.874757764E1,-1.100000381E0,-7.230000305E1,-2.570000267E1
2.875758302E1,-1.000000000E0,-7.230000305E1,-2.570000267E1
2.876760414E1,-1.000000000E0,-7.230000305E1,-2.580000114E1
2.877760006E1,-1.100000381E0,-7.230000305E1,-2.580000114E1
2.878761760E1,-1.100000381E0,-7.230000305E1,-2.570000267E1
2.879758856E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.880762071E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.881762144E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.883206060E1,-1.100000381E0,-7.230000305E1,-2.580000114E1
2.884760287E1,-1.100000381E0,-7.230000305E1,-2.589999962E1
2.885757344E1,-1.100000381E0,-7.230000305E1,-2.589999962E1
2.886757187E1,-1.100000381E0,-7.230000305E1,-2.580000114E1
2.887759190E1,-1.000000000E0,-7.230000305E1,-2.580000114E1
2.888931748E1,-1.000000000E0,-7.219999695E1,-2.570000267E1
2.889758014E1,-1.000000000E0,-7.230000305E1,-2.570000267E1
2.890760510E1,-1.100000381E0,-7.230000305E1,-2.580000114E1
2.891759214E1,-1.000000000E0,-7.230000305E1,-2.580000114E1
2.893074610E1,-1.000000000E0,-7.230000305E1,-2.580000114E1
2.894763290E1,-1.000000000E0,-7.230000305E1,-2.580000114E1
2.895762214E1,-1.000000000E0,-7.230000305E1,-2.580000114E1
2.896760044E1,-1.000000000E0,-7.230000305E1,-2.570000267E1
2.897758421E1,-1.000000000E0,-7.219999695E1,-2.580000114E1
2.898883102E1,-1.000000000E0,-7.219999695E1,-2.580000114E1
2.899759714E1,-1.000000000E0,-7.219999695E1,-2.580000114E1
2.900760698E1,-8.999996185E-1,-7.219999695E1,-2.580000114E1
2.901763117E1,-1.000000000E0,-7.219999695E1,-2.580000114E1
2.902761317E1,-8.999996185E-1,-7.209999847E1,-2.580000114E1
2.903763429E1,-8.999996185E-1,-7.209999847E1,-2.580000114E1
2.904760340E1,-1.000000000E0,-7.209999847E1,-2.589999962E1
2.905760698E1,-1.000000000E0,-7.209999847E1,-2.580000114E1
2.906757321E1,-8.999996185E-1,-7.200000000E1,-2.580000114E1
2.907799275E1,-8.999996185E-1,-7.200000000E1,-2.580000114E1
2.908803221E1,-8.999996185E-1,-7.200000000E1,-2.589999962E1
2.909759621E1,-8.999996185E-1,-7.209999847E1,-2.589999962E1
2.910762194E1,-8.999996185E-1,-7.200000000E1,-2.589999962E1
2.911760644E1,-8.999996185E-1,-7.200000000E1,-2.589999962E1
2.912779571E1,-1.000000000E0,-7.209999847E1,-2.589999962E1
2.913762183E1,-1.100000381E0,-7.219999695E1,-2.589999962E1
2.914760713E1,-1.000000000E0,-7.209999847E1,-2.570000267E1
2.915759244E1,-1.000000000E0,-7.209999847E1,-2.580000114E1
2.916758379E1,-1.000000000E0,-7.209999847E1,-2.580000114E1
2.917760229E1,-1.000000000E0,-7.219999695E1,-2.589999962E1
2.918757921E1,-1.000000000E0,-7.219999695E1,-2.589999962E1
2.919760352E1,-1.000000000E0,-7.219999695E1,-2.589999962E1
2.920757833E1,-1.000000000E0,-7.230000305E1,-2.589999962E1
2.921760663E1,-1.100000381E0,-7.230000305E1,-2.589999962E1
2.922759402E1,-1.000000000E0,-7.230000305E1,-2.589999962E1
2.923775344E1,-1.000000000E0,-7.230000305E1,-2.589999962E1
2.924759133E1,-1.100000381E0,-7.230000305E1,-2.600000191E1
2.925760890E1,-1.100000381E0,-7.230000305E1,-2.600000191E1
2.926759102E1,-1.100000381E0,-7.230000305E1,-2.600000191E1
2.928164287E1,-1.000000000E0,-7.230000305E1,-2.600000191E1
2.929768252E1,-1.100000381E0,-7.230000305E1,-2.600000191E1
2.930761044E1,-1.100000381E0,-7.240000153E1,-2.610000038E1
2.932030206E1,-1.100000381E0,-7.240000153E1,-2.600000191E1
2.933761929E1,-1.200000763E0,-7.240000153E1,-2.600000191E1
2.934763052E1,-1.100000381E0,-7.240000153E1,-2.589999962E1
2.935802525E1,-1.100000381E0,-7.240000153E1,-2.589999962E1
2.936757529E1,-1.100000381E0,-7.250000000E1,-2.589999962E1
2.937772794E1,-1.200000763E0,-7.250000000E1,-2.589999962E1
2.938766221E1,-1.200000763E0,-7.250000000E1,-2.589999962E1
2.939759648E1,-1.200000763E0,-7.250000000E1,-2.580000114E1
2.940788379E1,-1.200000763E0,-7.240000153E1,-2.589999962E1
2.941772602E1,-1.200000763E0,-7.250000000E1,-2.589999962E1
2.942765656E1,-1.100000381E0,-7.240000153E1,-2.589999962E1
2.943764787E1,-1.100000381E0,-7.240000153E1,-2.580000114E1
2.944768740E1,-1.100000381E0,-7.250000000E1,-2.580000114E1
2.945766325E1,-1.200000763E0,-7.250000000E1,-2.589999962E1
2.946762190E1,-1.200000763E0,-7.250000000E1,-2.589999962E1
2.947760006E1,-1.200000763E0,-7.250000000E1,-2.580000114E1
2.948759744E1,-1.200000763E0,-7.250000000E1,-2.580000114E1
2.949759483E1,-1.299999237E0,-7.250000000E1,-2.580000114E1
2.950758029E1,-1.200000763E0,-7.240000153E1,-2.580000114E1
2.951759379E1,-1.200000763E0,-7.240000153E1,-2.570000267E1
2.952761633E1,-1.200000763E0,-7.240000153E1,-2.570000267E1
2.953762948E1,-1.200000763E0,-7.240000153E1,-2.570000267E1
2.954764317E1,-1.200000763E0,-7.240000153E1,-2.570000267E1
2.955760513E1,-1.200000763E0,-7.240000153E1,-2.560000038E1
2.956760098E1,-1.200000763E0,-7.240000153E1,-2.570000267E1
2.957771179E1,-1.200000763E0,-7.240000153E1,-2.560000038E1
2.958763506E1,-1.200000763E0,-7.240000153E1,-2.560000038E1
2.959765817E1,-1.100000381E0,-7.240000153E1,-2.560000038E1
2.960762394E1,-1.100000381E0,-7.240000153E1,-2.560000038E1
2.961799148E1,-1.100000381E0,-7.240000153E1,-2.560000038E1
2.962824383E1,-1.100000381E0,-7.240000153E1,-2.560000038E1
2.963762206E1,-1.200000763E0,-7.240000153E1,-2.560000038E1
2.964763990E1,-1.200000763E0,-7.240000153E1,-2.560000038E1
2.965760656E1,-1.200000763E0,-7.240000153E1,-2.560000038E1
2.966759694E1,-1.200000763E0,-7.250000000E1,-2.570000267E1
2.967759706E1,-1.200000763E0,-7.240000153E1,-2.570000267E1
2.968762840E1,-1.100000381E0,-7.230000305E1,-2.560000038E1
2.969761179E1,-1.000000000E0,-7.219999695E1,-2.550000191E1
2.970758113E1,-1.100000381E0,-7.230000305E1,-2.550000191E1
2.971759913E1,-1.000000000E0,-7.219999695E1,-2.550000191E1
2.972759998E1,-1.000000000E0,-7.230000305E1,-2.550000191E1
2.973760083E1,-1.100000381E0,-7.230000305E1,-2.550000191E1
2.974758333E1,-1.100000381E0,-7.230000305E1,-2.550000191E1
